time_version,code,area
201805,230109,黑龙江省哈尔滨市松北区
201805,230110,黑龙江省哈尔滨市香坊区
201805,230111,黑龙江省哈尔滨市呼兰区
201805,230112,黑龙江省哈尔滨市阿城区
201805,230113,黑龙江省哈尔滨市双城区
201805,230123,黑龙江省哈尔滨市依兰县
201805,230124,黑龙江省哈尔滨市方正县
201805,230125,黑龙江省哈尔滨市宾县
201805,230126,黑龙江省哈尔滨市巴彦县
201805,230127,黑龙江省哈尔滨市木兰县
201805,230128,黑龙江省哈尔滨市通河县
201805,230129,黑龙江省哈尔滨市延寿县
201805,230183,黑龙江省哈尔滨市尚志市
201805,230184,黑龙江省哈尔滨市五常市
201805,230200,黑龙江省齐齐哈尔市
201805,230202,黑龙江省齐齐哈尔市龙沙区
201805,230203,黑龙江省齐齐哈尔市建华区
201805,230204,黑龙江省齐齐哈尔市铁锋区
201805,230205,黑龙江省齐齐哈尔市昂昂溪区
201805,230206,黑龙江省齐齐哈尔市富拉尔基区
201805,230207,黑龙江省齐齐哈尔市碾子山区
201805,230208,黑龙江省齐齐哈尔市梅里斯达斡尔族区
201805,230221,黑龙江省齐齐哈尔市龙江县
201805,230223,黑龙江省齐齐哈尔市依安县
201805,230224,黑龙江省齐齐哈尔市泰来县
201805,230225,黑龙江省齐齐哈尔市甘南县
201805,230227,黑龙江省齐齐哈尔市富裕县
201805,230229,黑龙江省齐齐哈尔市克山县
201805,230230,黑龙江省齐齐哈尔市克东县
201805,230231,黑龙江省齐齐哈尔市拜泉县
201805,230281,黑龙江省齐齐哈尔市讷河市
201805,230300,黑龙江省鸡西市
201805,230302,黑龙江省鸡西市鸡冠区
201805,230303,黑龙江省鸡西市恒山区
201805,230304,黑龙江省鸡西市滴道区
201805,230305,黑龙江省鸡西市梨树区
201805,230306,黑龙江省鸡西市城子河区
201805,230307,黑龙江省鸡西市麻山区
201805,230321,黑龙江省鸡西市鸡东县
201805,230381,黑龙江省鸡西市虎林市
201805,230382,黑龙江省鸡西市密山市
201805,230400,黑龙江省鹤岗市
201805,230402,黑龙江省鹤岗市向阳区
201805,230403,黑龙江省鹤岗市工农区
201805,230404,黑龙江省鹤岗市南山区
201805,230405,黑龙江省鹤岗市兴安区
201805,230406,黑龙江省鹤岗市东山区
201805,230407,黑龙江省鹤岗市兴山区
201805,230421,黑龙江省鹤岗市萝北县
201805,230422,黑龙江省鹤岗市绥滨县
201805,230500,黑龙江省双鸭山市
201805,230502,黑龙江省双鸭山市尖山区
201805,230503,黑龙江省双鸭山市岭东区
201805,230505,黑龙江省双鸭山市四方台区
201805,230506,黑龙江省双鸭山市宝山区
201805,230521,黑龙江省双鸭山市集贤县
201805,230522,黑龙江省双鸭山市友谊县
201805,230523,黑龙江省双鸭山市宝清县
201805,230524,黑龙江省双鸭山市饶河县
201805,230600,黑龙江省大庆市
201805,230602,黑龙江省大庆市萨尔图区
201805,230603,黑龙江省大庆市龙凤区
201805,230604,黑龙江省大庆市让胡路区
201805,230605,黑龙江省大庆市红岗区
201805,230606,黑龙江省大庆市大同区
201805,230621,黑龙江省大庆市肇州县
201805,230622,黑龙江省大庆市肇源县
201805,230623,黑龙江省大庆市林甸县
201805,230624,黑龙江省大庆市杜尔伯特蒙古族自治县
201805,230700,黑龙江省伊春市
201805,230702,黑龙江省伊春市伊春区
201805,230703,黑龙江省伊春市南岔区
201805,230704,黑龙江省伊春市友好区
201805,230705,黑龙江省伊春市西林区
201805,230706,黑龙江省伊春市翠峦区
201805,230707,黑龙江省伊春市新青区
201805,230708,黑龙江省伊春市美溪区
201805,230709,黑龙江省伊春市金山屯区
201805,230710,黑龙江省伊春市五营区
201805,230711,黑龙江省伊春市乌马河区
201805,230712,黑龙江省伊春市汤旺河区
201805,230713,黑龙江省伊春市带岭区
201805,230714,黑龙江省伊春市乌伊岭区
201805,230715,黑龙江省伊春市红星区
201805,230716,黑龙江省伊春市上甘岭区
201805,230722,黑龙江省伊春市嘉荫县
201805,230781,黑龙江省伊春市铁力市
201805,230800,黑龙江省佳木斯市
201805,230803,黑龙江省佳木斯市向阳区
201805,230804,黑龙江省佳木斯市前进区
201805,230805,黑龙江省佳木斯市东风区
201805,230811,黑龙江省佳木斯市郊区
201805,230822,黑龙江省佳木斯市桦南县
201805,230826,黑龙江省佳木斯市桦川县
201805,230828,黑龙江省佳木斯市汤原县
201805,230881,黑龙江省佳木斯市同江市
201805,230882,黑龙江省佳木斯市富锦市
201805,230883,黑龙江省佳木斯市抚远市
201805,230900,黑龙江省七台河市
201805,230902,黑龙江省七台河市新兴区
201805,230903,黑龙江省七台河市桃山区
201805,230904,黑龙江省七台河市茄子河区
201805,230921,黑龙江省七台河市勃利县
201805,231000,黑龙江省牡丹江市
201805,231002,黑龙江省牡丹江市东安区
201805,231003,黑龙江省牡丹江市阳明区
201805,231004,黑龙江省牡丹江市爱民区
201805,231005,黑龙江省牡丹江市西安区
201805,231025,黑龙江省牡丹江市林口县
201805,231081,黑龙江省牡丹江市绥芬河市
201805,231083,黑龙江省牡丹江市海林市
201805,231084,黑龙江省牡丹江市宁安市
201805,231085,黑龙江省牡丹江市穆棱市
201805,231086,黑龙江省牡丹江市东宁市
201805,231100,黑龙江省黑河市
201805,231102,黑龙江省黑河市爱辉区
201805,231121,黑龙江省黑河市嫩江县
201805,231123,黑龙江省黑河市逊克县
201805,231124,黑龙江省黑河市孙吴县
201805,231181,黑龙江省黑河市北安市
201805,231182,黑龙江省黑河市五大连池市
201805,231200,黑龙江省绥化市
201805,231202,黑龙江省绥化市北林区
201805,231221,黑龙江省绥化市望奎县
201805,231222,黑龙江省绥化市兰西县
201805,231223,黑龙江省绥化市青冈县
201805,231224,黑龙江省绥化市庆安县
201805,231225,黑龙江省绥化市明水县
201805,231226,黑龙江省绥化市绥棱县
201805,231281,黑龙江省绥化市安达市
201805,231282,黑龙江省绥化市肇东市
201805,231283,黑龙江省绥化市海伦市
201805,232700,黑龙江省大兴安岭地区
201805,232721,黑龙江省大兴安岭地区呼玛县
201805,232722,黑龙江省大兴安岭地区塔河县
201805,232723,黑龙江省大兴安岭地区漠河县
201805,310000,上海市
201805,310101,上海市黄浦区
201805,310104,上海市徐汇区
201805,310105,上海市长宁区
201805,310106,上海市静安区
201805,310107,上海市普陀区
201805,310109,上海市虹口区
201805,310110,上海市杨浦区
201805,310112,上海市闵行区
201805,310113,上海市宝山区
201805,310114,上海市嘉定区
201805,310115,上海市浦东新区
201805,310116,上海市金山区
201805,310117,上海市松江区
201805,310118,上海市青浦区
201805,310120,上海市奉贤区
201805,310151,上海市崇明区
201805,320000,江苏省
201805,320100,江苏省南京市
201805,320102,江苏省南京市玄武区
201805,320104,江苏省南京市秦淮区
201805,320105,江苏省南京市建邺区
201805,320106,江苏省南京市鼓楼区
201805,320111,江苏省南京市浦口区
201805,320113,江苏省南京市栖霞区
201805,320114,江苏省南京市雨花台区
201805,320115,江苏省南京市江宁区
201805,320116,江苏省南京市六合区
201805,320117,江苏省南京市溧水区
201805,320118,江苏省南京市高淳区
201805,320200,江苏省无锡市
201805,320205,江苏省无锡市锡山区
201805,320206,江苏省无锡市惠山区
201805,320211,江苏省无锡市滨湖区
201805,320213,江苏省无锡市梁溪区
201805,320214,江苏省无锡市新吴区
201805,320281,江苏省无锡市江阴市
201805,320282,江苏省无锡市宜兴市
201805,320300,江苏省徐州市
201805,320302,江苏省徐州市鼓楼区
201805,320303,江苏省徐州市云龙区
201805,320305,江苏省徐州市贾汪区
201805,320311,江苏省徐州市泉山区
201805,320312,江苏省徐州市铜山区
201805,320321,江苏省徐州市丰县
201805,320322,江苏省徐州市沛县
201805,320324,江苏省徐州市睢宁县
201805,320381,江苏省徐州市新沂市
201805,320382,江苏省徐州市邳州市
201805,320400,江苏省常州市
201805,320402,江苏省常州市天宁区
201805,320404,江苏省常州市钟楼区
201805,320411,江苏省常州市新北区
201805,320412,江苏省常州市武进区
201805,320413,江苏省常州市金坛区
201805,320481,江苏省常州市溧阳市
201805,320500,江苏省苏州市
201805,320505,江苏省苏州市虎丘区
201805,320506,江苏省苏州市吴中区
201805,320507,江苏省苏州市相城区
201805,320508,江苏省苏州市姑苏区
201805,320509,江苏省苏州市吴江区
201805,320581,江苏省苏州市常熟市
201805,320582,江苏省苏州市张家港市
201805,320583,江苏省苏州市昆山市
201805,320585,江苏省苏州市太仓市
201805,320600,江苏省南通市
201805,320602,江苏省南通市崇川区
201805,320611,江苏省南通市港闸区
201805,320612,江苏省南通市通州区
201805,320621,江苏省南通市海安县
201805,320623,江苏省南通市如东县
201805,320681,江苏省南通市启东市
201805,320682,江苏省南通市如皋市
201805,320684,江苏省南通市海门市
201805,320700,江苏省连云港市
201805,320703,江苏省连云港市连云区
201805,320706,江苏省连云港市海州区
201805,320707,江苏省连云港市赣榆区
201805,320722,江苏省连云港市东海县
201805,320723,江苏省连云港市灌云县
201805,320724,江苏省连云港市灌南县
201805,320800,江苏省淮安市
201805,320803,江苏省淮安市淮安区
201805,320804,江苏省淮安市淮阴区
201805,320812,江苏省淮安市清江浦区
201805,320813,江苏省淮安市洪泽区
201805,320826,江苏省淮安市涟水县
201805,320830,江苏省淮安市盱眙县
201805,320831,江苏省淮安市金湖县
201805,320900,江苏省盐城市
201805,320902,江苏省盐城市亭湖区
201805,320903,江苏省盐城市盐都区
201805,320904,江苏省盐城市大丰区
201805,320921,江苏省盐城市响水县
201805,320922,江苏省盐城市滨海县
201805,320923,江苏省盐城市阜宁县
201805,320924,江苏省盐城市射阳县
201805,320925,江苏省盐城市建湖县
201805,320981,江苏省盐城市东台市
201805,321000,江苏省扬州市
201805,321002,江苏省扬州市广陵区
201805,321003,江苏省扬州市邗江区
201805,321012,江苏省扬州市江都区
201805,321023,江苏省扬州市宝应县
201805,321081,江苏省扬州市仪征市
201805,321084,江苏省扬州市高邮市
201805,321100,江苏省镇江市
201805,321102,江苏省镇江市京口区
201805,321111,江苏省镇江市润州区
201805,321112,江苏省镇江市丹徒区
201805,321181,江苏省镇江市丹阳市
201805,321182,江苏省镇江市扬中市
201805,321183,江苏省镇江市句容市
201805,321200,江苏省泰州市
201805,321202,江苏省泰州市海陵区
201805,321203,江苏省泰州市高港区
201805,321204,江苏省泰州市姜堰区
201805,321281,江苏省泰州市兴化市
201805,321282,江苏省泰州市靖江市
201805,321283,江苏省泰州市泰兴市
201805,321300,江苏省宿迁市
201805,321302,江苏省宿迁市宿城区
201805,321311,江苏省宿迁市宿豫区
201805,321322,江苏省宿迁市沭阳县
201805,321323,江苏省宿迁市泗阳县
201805,321324,江苏省宿迁市泗洪县
201805,330000,浙江省
201805,330100,浙江省杭州市
201805,330102,浙江省杭州市上城区
201805,330103,浙江省杭州市下城区
201805,330104,浙江省杭州市江干区
201805,330105,浙江省杭州市拱墅区
201805,330106,浙江省杭州市西湖区
201805,330108,浙江省杭州市滨江区
201805,330109,浙江省杭州市萧山区
201805,330110,浙江省杭州市余杭区
201805,330111,浙江省杭州市富阳区
201805,330112,浙江省杭州市临安区
201805,330122,浙江省杭州市桐庐县
201805,330127,浙江省杭州市淳安县
201805,330182,浙江省杭州市建德市
201805,330200,浙江省宁波市
201805,330203,浙江省宁波市海曙区
201805,330205,浙江省宁波市江北区
201805,330206,浙江省宁波市北仑区
201805,330211,浙江省宁波市镇海区
201805,330212,浙江省宁波市鄞州区
201805,330213,浙江省宁波市奉化区
201805,330225,浙江省宁波市象山县
201805,330226,浙江省宁波市宁海县
201805,330281,浙江省宁波市余姚市
201805,330282,浙江省宁波市慈溪市
201805,330300,浙江省温州市
201805,330302,浙江省温州市鹿城区
201805,330303,浙江省温州市龙湾区
201805,330304,浙江省温州市瓯海区
201805,330305,浙江省温州市洞头区
201805,330324,浙江省温州市永嘉县
201805,330326,浙江省温州市平阳县
201805,330327,浙江省温州市苍南县
201805,330328,浙江省温州市文成县
201805,330329,浙江省温州市泰顺县
201805,330381,浙江省温州市瑞安市
201805,330382,浙江省温州市乐清市
201805,330400,浙江省嘉兴市
201805,330402,浙江省嘉兴市南湖区
201805,330411,浙江省嘉兴市秀洲区
201805,330421,浙江省嘉兴市嘉善县
201805,330424,浙江省嘉兴市海盐县
201805,330481,浙江省嘉兴市海宁市
201805,330482,浙江省嘉兴市平湖市
201805,330483,浙江省嘉兴市桐乡市
201805,330500,浙江省湖州市
201805,330502,浙江省湖州市吴兴区
201805,330503,浙江省湖州市南浔区
201805,330521,浙江省湖州市德清县
201805,330522,浙江省湖州市长兴县
201805,330523,浙江省湖州市安吉县
201805,330600,浙江省绍兴市
201805,330602,浙江省绍兴市越城区
201805,330603,浙江省绍兴市柯桥区
201805,330604,浙江省绍兴市上虞区
201805,330624,浙江省绍兴市新昌县
201805,330681,浙江省绍兴市诸暨市
201805,330683,浙江省绍兴市嵊州市
201805,330700,浙江省金华市
201805,330702,浙江省金华市婺城区
201805,330703,浙江省金华市金东区
201805,330723,浙江省金华市武义县
201805,330726,浙江省金华市浦江县
201805,330727,浙江省金华市磐安县
201805,330781,浙江省金华市兰溪市
201805,330782,浙江省金华市义乌市
201805,330783,浙江省金华市东阳市
201805,330784,浙江省金华市永康市
201805,330800,浙江省衢州市
201805,330802,浙江省衢州市柯城区
201805,330803,浙江省衢州市衢江区
201805,330822,浙江省衢州市常山县
201805,330824,浙江省衢州市开化县
201805,330825,浙江省衢州市龙游县
201805,330881,浙江省衢州市江山市
201805,330900,浙江省舟山市
201805,330902,浙江省舟山市定海区
201805,330903,浙江省舟山市普陀区
201805,330921,浙江省舟山市岱山县
201805,330922,浙江省舟山市嵊泗县
201805,331000,浙江省台州市
201805,331002,浙江省台州市椒江区
201805,331003,浙江省台州市黄岩区
201805,331004,浙江省台州市路桥区
201805,331022,浙江省台州市三门县
201805,331023,浙江省台州市天台县
201805,331024,浙江省台州市仙居县
201805,331081,浙江省台州市温岭市
201805,331082,浙江省台州市临海市
201805,331083,浙江省台州市玉环市
201805,331100,浙江省丽水市
201805,331102,浙江省丽水市莲都区
201805,331121,浙江省丽水市青田县
201805,331122,浙江省丽水市缙云县
201805,331123,浙江省丽水市遂昌县
201805,331124,浙江省丽水市松阳县
201805,331125,浙江省丽水市云和县
201805,331126,浙江省丽水市庆元县
201805,331127,浙江省丽水市景宁畲族自治县
201805,331181,浙江省丽水市龙泉市
201805,340000,安徽省
201805,340100,安徽省合肥市
201805,340102,安徽省合肥市瑶海区
201805,340103,安徽省合肥市庐阳区
201805,340104,安徽省合肥市蜀山区
201805,340111,安徽省合肥市包河区
201805,340121,安徽省合肥市长丰县
201805,340122,安徽省合肥市肥东县
201805,340123,安徽省合肥市肥西县
201805,340124,安徽省合肥市庐江县
201805,340181,安徽省合肥市巢湖市
201805,340200,安徽省芜湖市
201805,340202,安徽省芜湖市镜湖区
201805,340203,安徽省芜湖市弋江区
201805,340207,安徽省芜湖市鸠江区
201805,340208,安徽省芜湖市三山区
201805,340221,安徽省芜湖市芜湖县
201805,340222,安徽省芜湖市繁昌县
201805,340223,安徽省芜湖市南陵县
201805,340225,安徽省芜湖市无为县
201805,340300,安徽省蚌埠市
201805,340302,安徽省蚌埠市龙子湖区
201805,340303,安徽省蚌埠市蚌山区
201805,340304,安徽省蚌埠市禹会区
201805,340311,安徽省蚌埠市淮上区
201805,340321,安徽省蚌埠市怀远县
201805,340322,安徽省蚌埠市五河县
201805,340323,安徽省蚌埠市固镇县
201805,340400,安徽省淮南市
201805,340402,安徽省淮南市大通区
201805,340403,安徽省淮南市田家庵区
201805,340404,安徽省淮南市谢家集区
201805,340405,安徽省淮南市八公山区
201805,340406,安徽省淮南市潘集区
201805,340421,安徽省淮南市凤台县
201805,340422,安徽省淮南市寿县
201805,340500,安徽省马鞍山市
201805,340503,安徽省马鞍山市花山区
201805,340504,安徽省马鞍山市雨山区
201805,340506,安徽省马鞍山市博望区
201805,340521,安徽省马鞍山市当涂县
201805,340522,安徽省马鞍山市含山县
201805,340523,安徽省马鞍山市和县
201805,340600,安徽省淮北市
201805,340602,安徽省淮北市杜集区
201805,340603,安徽省淮北市相山区
201805,340604,安徽省淮北市烈山区
201805,340621,安徽省淮北市濉溪县
201805,340700,安徽省铜陵市
201805,340705,安徽省铜陵市铜官区
201805,340706,安徽省铜陵市义安区
201805,340711,安徽省铜陵市郊区
201805,340722,安徽省铜陵市枞阳县
201805,340800,安徽省安庆市
201805,340802,安徽省安庆市迎江区
201805,340803,安徽省安庆市大观区
201805,340811,安徽省安庆市宜秀区
201805,340822,安徽省安庆市怀宁县
201805,340824,安徽省安庆市潜山县
201805,340825,安徽省安庆市太湖县
201805,340826,安徽省安庆市宿松县
201805,340827,安徽省安庆市望江县
201805,340828,安徽省安庆市岳西县
201805,340881,安徽省安庆市桐城市
201805,341000,安徽省黄山市
201805,341002,安徽省黄山市屯溪区
201805,341003,安徽省黄山市黄山区
201805,341004,安徽省黄山市徽州区
201805,341021,安徽省黄山市歙县
201805,341022,安徽省黄山市休宁县
201805,341023,安徽省黄山市黟县
201805,341024,安徽省黄山市祁门县
201805,341100,安徽省滁州市
201805,341102,安徽省滁州市琅琊区
201805,341103,安徽省滁州市南谯区
201805,341122,安徽省滁州市来安县
201805,341124,安徽省滁州市全椒县
201805,341125,安徽省滁州市定远县
201805,341126,安徽省滁州市凤阳县
201805,341181,安徽省滁州市天长市
201805,341182,安徽省滁州市明光市
201805,341200,安徽省阜阳市
201805,341202,安徽省阜阳市颍州区
201805,341203,安徽省阜阳市颍东区
201805,341204,安徽省阜阳市颍泉区
201805,341221,安徽省阜阳市临泉县
201805,341222,安徽省阜阳市太和县
201805,341225,安徽省阜阳市阜南县
201805,341226,安徽省阜阳市颍上县
201805,341282,安徽省阜阳市界首市
201805,341300,安徽省宿州市
201805,341302,安徽省宿州市埇桥区
201805,341321,安徽省宿州市砀山县
201805,341322,安徽省宿州市萧县
201805,341323,安徽省宿州市灵璧县
201805,341324,安徽省宿州市泗县
201805,341500,安徽省六安市
201805,341502,安徽省六安市金安区
201805,341503,安徽省六安市裕安区
201805,341504,安徽省六安市叶集区
201805,341522,安徽省六安市霍邱县
201805,341523,安徽省六安市舒城县
201805,341524,安徽省六安市金寨县
201805,341525,安徽省六安市霍山县
201805,341600,安徽省亳州市
201805,341602,安徽省亳州市谯城区
201805,341621,安徽省亳州市涡阳县
201805,341622,安徽省亳州市蒙城县
201805,341623,安徽省亳州市利辛县
201805,341700,安徽省池州市
201805,341702,安徽省池州市贵池区
201805,341721,安徽省池州市东至县
201805,341722,安徽省池州市石台县
201805,341723,安徽省池州市青阳县
201805,341800,安徽省宣城市
201805,341802,安徽省宣城市宣州区
201805,341821,安徽省宣城市郎溪县
201805,341822,安徽省宣城市广德县
201805,341823,安徽省宣城市泾县
201805,341824,安徽省宣城市绩溪县
201805,341825,安徽省宣城市旌德县
201805,341881,安徽省宣城市宁国市
201805,350000,福建省
201805,350100,福建省福州市
201805,350102,福建省福州市鼓楼区
201805,350103,福建省福州市台江区
201805,350104,福建省福州市仓山区
201805,350105,福建省福州市马尾区
201805,350111,福建省福州市晋安区
201805,350112,福建省福州市长乐区
201805,350121,福建省福州市闽侯县
201805,350122,福建省福州市连江县
201805,350123,福建省福州市罗源县
201805,350124,福建省福州市闽清县
201805,350125,福建省福州市永泰县
201805,350128,福建省福州市平潭县
201805,350181,福建省福州市福清市
201805,350200,福建省厦门市
201805,350203,福建省厦门市思明区
201805,350205,福建省厦门市海沧区
201805,350206,福建省厦门市湖里区
201805,350211,福建省厦门市集美区
201805,350212,福建省厦门市同安区
201805,350213,福建省厦门市翔安区
201805,350300,福建省莆田市
201805,350302,福建省莆田市城厢区
201805,350303,福建省莆田市涵江区
201805,350304,福建省莆田市荔城区
201805,350305,福建省莆田市秀屿区
201805,350322,福建省莆田市仙游县
201805,350400,福建省三明市
201805,350402,福建省三明市梅列区
201805,350403,福建省三明市三元区
201805,350421,福建省三明市明溪县
201805,350423,福建省三明市清流县
201805,350424,福建省三明市宁化县
201805,350425,福建省三明市大田县
201805,350426,福建省三明市尤溪县
201805,350427,福建省三明市沙县
201805,350428,福建省三明市将乐县
201805,350429,福建省三明市泰宁县
201805,350430,福建省三明市建宁县
201805,350481,福建省三明市永安市
201805,350500,福建省泉州市
201805,350502,福建省泉州市鲤城区
201805,350503,福建省泉州市丰泽区
201805,350504,福建省泉州市洛江区
201805,350505,福建省泉州市泉港区
201805,350521,福建省泉州市惠安县
201805,350524,福建省泉州市安溪县
201805,350525,福建省泉州市永春县
201805,350526,福建省泉州市德化县
201805,350527,福建省泉州市金门县
201805,350581,福建省泉州市石狮市
201805,350582,福建省泉州市晋江市
201805,350583,福建省泉州市南安市
201805,350600,福建省漳州市
201805,350602,福建省漳州市芗城区
201805,350603,福建省漳州市龙文区
201805,350622,福建省漳州市云霄县
201805,350623,福建省漳州市漳浦县
201805,350624,福建省漳州市诏安县
201805,350625,福建省漳州市长泰县
201805,350626,福建省漳州市东山县
201805,350627,福建省漳州市南靖县
201805,350628,福建省漳州市平和县
201805,350629,福建省漳州市华安县
201805,350681,福建省漳州市龙海市
201805,350700,福建省南平市
201805,350702,福建省南平市延平区
201805,350703,福建省南平市建阳区
201805,350721,福建省南平市顺昌县
201805,350722,福建省南平市浦城县
201805,350723,福建省南平市光泽县
201805,350724,福建省南平市松溪县
201805,350725,福建省南平市政和县
201805,350781,福建省南平市邵武市
201805,350782,福建省南平市武夷山市
201805,350783,福建省南平市建瓯市
201805,350800,福建省龙岩市
201805,350802,福建省龙岩市新罗区
201805,350803,福建省龙岩市永定区
201805,350821,福建省龙岩市长汀县
201805,350823,福建省龙岩市上杭县
201805,350824,福建省龙岩市武平县
201805,350825,福建省龙岩市连城县
201805,350881,福建省龙岩市漳平市
201805,350900,福建省宁德市
201805,350902,福建省宁德市蕉城区
201805,350921,福建省宁德市霞浦县
201805,350922,福建省宁德市古田县
201805,350923,福建省宁德市屏南县
201805,350924,福建省宁德市寿宁县
201805,350925,福建省宁德市周宁县
201805,350926,福建省宁德市柘荣县
201805,350981,福建省宁德市福安市
201805,350982,福建省宁德市福鼎市
201805,360000,江西省
201805,360100,江西省南昌市
201805,360102,江西省南昌市东湖区
201805,360103,江西省南昌市西湖区
201805,360104,江西省南昌市青云谱区
201805,360105,江西省南昌市湾里区
201805,360111,江西省南昌市青山湖区
201805,360112,江西省南昌市新建区
201805,360121,江西省南昌市南昌县
201805,360123,江西省南昌市安义县
201805,360124,江西省南昌市进贤县
201805,360200,江西省景德镇市
201805,360202,江西省景德镇市昌江区
201805,360203,江西省景德镇市珠山区
201805,360222,江西省景德镇市浮梁县
201805,360281,江西省景德镇市乐平市
201805,360300,江西省萍乡市
201805,360302,江西省萍乡市安源区
201805,360313,江西省萍乡市湘东区
201805,360321,江西省萍乡市莲花县
201805,360322,江西省萍乡市上栗县
201805,360323,江西省萍乡市芦溪县
201805,360400,江西省九江市
201805,360402,江西省九江市濂溪区
201805,360403,江西省九江市浔阳区
201805,360404,江西省九江市柴桑区
201805,360423,江西省九江市武宁县
201805,360424,江西省九江市修水县
201805,360425,江西省九江市永修县
201805,360426,江西省九江市德安县
201805,360428,江西省九江市都昌县
201805,360429,江西省九江市湖口县
201805,360430,江西省九江市彭泽县
201805,360481,江西省九江市瑞昌市
201805,360482,江西省九江市共青城市
201805,360483,江西省九江市庐山市
201805,360500,江西省新余市
201805,360502,江西省新余市渝水区
201805,360521,江西省新余市分宜县
201805,360600,江西省鹰潭市
201805,360602,江西省鹰潭市月湖区
201805,360622,江西省鹰潭市余江县
201805,360681,江西省鹰潭市贵溪市
201805,360700,江西省赣州市
201805,360702,江西省赣州市章贡区
201805,360703,江西省赣州市南康区
201805,360704,江西省赣州市赣县区
201805,360722,江西省赣州市信丰县
201805,360723,江西省赣州市大余县
201805,360724,江西省赣州市上犹县
201805,360725,江西省赣州市崇义县
201805,360726,江西省赣州市安远县
201805,360727,江西省赣州市龙南县
201805,360728,江西省赣州市定南县
201805,360729,江西省赣州市全南县
201805,360730,江西省赣州市宁都县
201805,360731,江西省赣州市于都县
201805,360732,江西省赣州市兴国县
201805,360733,江西省赣州市会昌县
201805,360734,江西省赣州市寻乌县
201805,360735,江西省赣州市石城县
201805,360781,江西省赣州市瑞金市
201805,360800,江西省吉安市
201805,360802,江西省吉安市吉州区
201805,360803,江西省吉安市青原区
201805,360821,江西省吉安市吉安县
201805,360822,江西省吉安市吉水县
201805,360823,江西省吉安市峡江县
201805,360824,江西省吉安市新干县
201805,360825,江西省吉安市永丰县
201805,360826,江西省吉安市泰和县
201805,360827,江西省吉安市遂川县
201805,360828,江西省吉安市万安县
201805,360829,江西省吉安市安福县
201805,360830,江西省吉安市永新县
201805,360881,江西省吉安市井冈山市
201805,360900,江西省宜春市
201805,360902,江西省宜春市袁州区
201805,360921,江西省宜春市奉新县
201805,360922,江西省宜春市万载县
201805,360923,江西省宜春市上高县
201805,360924,江西省宜春市宜丰县
201805,360925,江西省宜春市靖安县
201805,360926,江西省宜春市铜鼓县
201805,360981,江西省宜春市丰城市
201805,360982,江西省宜春市樟树市
201805,360983,江西省宜春市高安市
201805,361000,江西省抚州市
201805,361002,江西省抚州市临川区
201805,361003,江西省抚州市东乡区
201805,361021,江西省抚州市南城县
201805,361022,江西省抚州市黎川县
201805,361023,江西省抚州市南丰县
